amount,bid_id,description,id,name
30.00,7397,,7625,Brittney
30.00,7397,,7650,PIPO
5.00,7397,,7905,WALUIJI
1050.00,7392,,7860,Fluffy
150.00,7392,,7830,Pokehero
110.37,7392,,7653,Bulbasaur
90.00,7392,,7868,Soup
75.00,7392,,7795,Slowpoke
50.00,7392,,7804,Flubble
50.00,7392,,7778,Gohan
50.00,7392,,7630,Lil Squirt
50.00,7392,,7908,Mijo
26.00,7392,,7652,Olaf
5.00,7392,,7946,Caesar
500.00,7388,,7640,I never
345.00,7388,,7895,WALUIGI
155.00,7388,,7678,Aquila
140.00,7388,,7627,...
55.00,7388,,7770,Mr_Shasta
25.00,7388,,7927,Memebig
22.22,7388,,7855,Flutter
15.00,7388,,7817,Gargano
15.00,7388,,7898,PIZZA
10.00,7388,,7641,No Way!
10.00,7388,,7711,Shorts
5.00,7388,,7852,ARBYS
521.00,7399,,7951,Dona'tor
480.00,7399,,7941,Mr Clean
380.00,7399,,7816,Botticelli
95.00,7399,,7663,Donatello
80.00,7399,,7662,Leonardo
50.00,7399,,7943,Pausa
50.00,7399,,7954,X
35.00,7399,,7660,Raphael
20.00,7399,,7838,Horst
10.00,7399,,7669,Michlanglo
5.00,7399,,7886,duel
1521.01,7324,,7326,French
321.00,7324,,7325,English
40.01,7324,,7327,Spanish
9375.32,7459,,7460,Anime is REAL
2814.73,7459,,7461,Anime is NOT REAL
1670.55,7962,,7971,my dude
1238.53,7962,,7970,Butters
1167.00,7962,,7966,Iwata
767.80,7962,,7969,My dood
545.00,7962,,7963,ZFG
435.00,7962,,7967,Nobody
325.00,7962,,7972,glacia
300.00,7962,,7977,TitoNGus
150.00,7962,,7979,MASTER P
120.00,7962,,7974,Zelda
85.00,7962,,7975,Bilbo
50.00,7962,,7980,Biscuit
22.00,7962,,7965,LinkusGG
20.00,7962,,7964,20
20.00,7962,,7973,Donator
5424.50,7366,,7672,Klaige
2810.00,7366,,7987,Pterry
550.00,7366,,7656,Waifu
500.00,7366,,7888,Booboo
462.00,7366,,7879,Imogen
395.00,7366,,7880,borg.
322.59,7366,,7786,Tifa
295.00,7366,,7923,Esenta
125.00,7366,,7791,Kelly
100.00,7366,,7901,Terra
95.00,7366,,7714,Monika
50.00,7366,,7702,Kutan
50.00,7366,,7884,Nancy
1275.00,7364,,7639,Mr Sir
436.00,7364,,7668,Aqua
337.00,7364,,7688,ARBYS
292.84,7364,,8008,MyDude
100.00,7364,,7869,borg.
31.00,7364,,7636,Pink
15.00,7364,,7956,'Tash
10.00,7364,,7924,Hien
5.00,7364,,7654,Blue
5.00,7364,,7715,Monika
2234.02,7361,,7828,Manu
310.00,7361,,7788,Keith
116.00,7361,,7687,ARBYS
100.00,7361,,7870,borg.
55.00,7361,,7643,TeBro
25.00,7361,,7716,Monika
20.00,7361,,7885,Loads
5.00,7361,,7696,Gus
1366.20,7365,,7686,ARBYS
200.00,7365,,7871,borg.
175.00,7365,,8022,BUSTIN
150.00,7365,,7897,Kirune
116.00,7365,,7867,Shashi
100.00,7365,,8009,Bif
75.00,7365,,7646,Vaughn
40.00,7365,,7826,aRando
30.00,7365,,7776,Dutsy
25.00,7365,,8027,Leo.Jr
15.00,7365,,7793,Nosy
10.10,7365,,7930,Busey
5.00,7365,,7717,Monika
3947.00,7371,,7989,Kanon
3546.00,7371,,7775,Gogogo
1832.15,7371,,8039,BILL!!
1310.63,7371,,7681,ARBYS
330.00,7371,,7982,Kev1
235.00,7371,,7872,borg.
175.00,7371,,7811,Bunny
105.00,7371,,7718,Monika
50.00,7371,,7779,furit
50.00,7371,,8031,Jojo
50.00,7371,,8042,Tim
30.00,7371,,8037,OgOg
30.00,7371,,8018,Shoppy
15.00,7371,,8028,MrPopo
5.00,7371,,7890,Nogo
1327.00,7360,,7734,JoJo
325.00,7360,,7647,Zidane
320.55,7360,,7812,Lacke
250.00,7360,,7761,Kenobi
231.00,7360,,7685,ARBYS
100.00,7360,,7873,borg.
25.00,7360,,7632,Snake
25.00,7360,,7670,Tychus
15.00,7360,,7988,Dingis
15.00,7360,,7929,Marshe
10.00,7360,,7823,Thief
5.00,7360,,7700,Harold
5.00,7360,,7981,Liam
5.00,7360,,7719,Monika
4578.00,7370,,7961,Maple
3750.00,7370,,7758,GUZZ
880.00,7370,,7874,borg.
737.25,7370,,7684,ARBYS
195.00,7370,,7727,Kupo
139.00,7370,,8026,DeVito
120.00,7370,,8041,Poro
115.00,7370,,7960,Sqeeky
105.00,7370,,7934,Maug
90.00,7370,,7637,Duck
85.00,7370,,7631,Shulk
30.00,7370,,7635,Monty
20.00,7370,,7798,Dog
20.00,7370,,8030,Mogus
10.00,7370,,8035,Chadwick
9.00,7370,,7697,Boris
5.00,7370,,7720,Monika
2267.01,7369,,7842,Oxydo
150.00,7369,,7742,OKeefe
145.00,7369,,7926,PJ
100.00,7369,,7875,borg.
90.00,7369,,7856,ARBYS
15.50,7369,,8032,Fanta
15.00,7369,,7726,Monika
2502.00,7362,,7813,MRMV
310.00,7362,,7783,Chris
225.00,7362,,7959,YOUTH
185.00,7362,,7674,J Cena
150.00,7362,,7922,Pedro
100.00,7362,,7876,borg.
80.00,7362,,7769,Guile
70.00,7362,,7676,Zangif
50.00,7362,,7701,CALEB
30.00,7362,,7721,Monika
25.00,7362,,7806,MachoM
20.00,7362,,7629,Goku
5.00,7362,,7664,Arbys
1031.00,7367,,7691,ClbSda
779.96,7367,,7722,Monika
150.00,7367,,8029,Draco
144.00,7367,,7831,Lore
110.00,7367,,7877,borg.
100.00,7367,,8015,Carlos
64.37,7367,,7683,ARBYS
50.00,7367,,7829,Moe
25.00,7367,,7645,NoHobo
10.00,7367,,7633,Hobo
2978.37,7363,,7682,ARBYS
260.00,7363,,7671,Taffer
155.00,7363,,7723,Monika
105.00,7363,,7651,MICRO
100.00,7363,,7878,borg.
10.00,7363,,7993,DaveKp
5.00,7363,,7698,Nero
5.00,7363,,8002,Rora
4.99,7363,,7792,Taru
525.00,7368,,7986,DrBob
435.00,7368,,7853,Zendor
170.00,7368,,7919,MrBone
100.00,7368,,8034,Bernie
100.00,7368,,7881,borg.
100.00,7368,,7995,Merle
100.00,7368,,7679,Steve-O
91.00,7368,,7680,ARBYS
50.00,7368,,8033,Goobie
20.00,7368,,7814,Kass
5.00,7368,,7985,Manu
5.00,7368,,7724,Monika
0.00,7368,,7983,KennyOmega
1925.00,7359,,7978,Zandra
1270.00,7359,,7808,Tina
345.00,7359,,7705,Earth
335.00,7359,,7824,Sizzel
156.00,7359,,7916,VoHiYo
110.00,7359,,7882,borg.
55.00,7359,,7794,Gaia
55.00,7359,,7725,Monika
50.00,7359,,7710,Serah
36.00,7359,,7699,Alayan
25.00,7359,,7728,Firma
21420.00,7372,,7997,Yetee
275.00,7372,,7999,REEEEE
175.00,7372,,8004,Bro
150.00,7372,,7996,Squach
90.00,7372,,8007,Sbarro
70.00,7372,,8016,RedKah
50.00,7372,,8036,Sassy
40.00,7372,,8003,dwncis
25.00,7372,,8006,Chrig
19.03,7372,,8011,Lanky
15.00,7372,,8040,SHORE
11.60,7372,,7998,isPJ
11.00,7372,,8005,BarryS
5.00,7372,,8000,Cornie
5.00,7372,,8001,Juhyo
